CRASH DATE,CRASH TIME,OCCURED ON,LATTITUDE,LONGITUDE
10/23/14,5:05 PM,CITY STREET,30.400599,-91.168444
1/14/16,6:39 PM,CITY STREET,30.400599,-91.168444
5/10/13,8:55 AM,CITY STREET,30.400599,-91.168444
12/1/15,5:46 PM,CITY STREET,30.400599,-91.168444
4/23/15,4:28 PM,CITY STREET,30.400599,-91.168444
11/22/13,12:42 PM,STATE HWY,30.400599,-91.168444
2/4/16,9:30 AM,CITY STREET,30.400599,-91.168444
7/19/13,12:43 PM,CITY STREET,30.400599,-91.168444
12/6/13,9:00 AM,CITY STREET,30.400599,-91.168444
10/30/12,12:22 PM,CITY STREET,30.400599,-91.168444
11/3/12,1:37 AM,CITY STREET,30.400599,-91.168444
1/30/13,8:35 AM,CITY STREET,30.400599,-91.168444
3/30/11,3:20 PM,CITY STREET,30.400599,-91.168444
11/15/10,7:15 AM,CITY STREET,30.400599,-91.168444
8/17/12,12:50 PM,CITY STREET,30.400599,-91.168444
1/19/16,8:34 AM,CITY STREET,30.400599,-91.168444
2/4/15,6:59 AM,CITY STREET,30.400599,-91.168444
3/22/11,5:03 PM,CITY STREET,30.400599,-91.168444
1/25/12,4:41 PM,CITY STREET,30.400599,-91.168444
12/13/13,2:38 PM,CITY STREET,30.400599,-91.168444
5/9/14,7:15 PM,CITY STREET,30.400599,-91.168444
12/7/13,10:20 AM,CITY STREET,30.400599,-91.168444
3/7/16,5:35 PM,CITY STREET,30.400599,-91.168444
4/19/13,3:00 PM,CITY STREET,30.400599,-91.168444
8/25/15,2:29 PM,CITY STREET,30.400599,-91.168444
8/25/15,2:29 PM,CITY STREET,30.400599,-91.168444
4/7/14,5:37 PM,CITY STREET,30.400599,-91.168444
7/14/14,6:00 PM,CITY STREET,30.400599,-91.168444
5/27/14,4:22 PM,CITY STREET,30.400599,-91.168444
8/30/14,2:12 PM,CITY STREET,30.400599,-91.168444
4/26/16,4:25 PM,CITY STREET,30.400599,-91.168444
12/21/15,6:09 PM,CITY STREET,30.400599,-91.168444
9/12/16,1:02 PM,CITY STREET,30.400599,-91.168444
12/23/14,3:28 AM,CITY STREET,30.400599,-91.168444
5/9/14,7:15 PM,CITY STREET,30.400599,-91.168444
2/28/12,7:50 AM,CITY STREET,30.400599,-91.168444
5/11/11,6:09 PM,CITY STREET,30.469124,-91.168441
2/7/15,5:28 PM,CITY STREET,30.469124,-91.168441
5/14/16,2:59 PM,CITY STREET,30.469124,-91.168441
12/26/11,9:44 AM,CITY STREET,30.43367,-91.168435
8/1/10,1:45 PM,CITY STREET,30.512367,-91.168425
4/21/16,5:55 PM,CITY STREET,30.512367,-91.168425
12/8/12,2:36 PM,CITY STREET,30.512367,-91.168425
4/2/12,1:20 PM,OFF ROAD/ PRIVATE PROPERTY,30.522663,-91.168421
9/20/10,9:39 PM,CITY STREET,30.489007,-91.168416
10/2/15,4:49 PM,STATE HWY,30.474035,-91.168413
8/24/11,12:07 PM,U.S. HWY,30.474035,-91.168413
7/23/12,5:00 PM,U.S. HWY,30.474035,-91.168413
4/11/12,5:41 AM,U.S. HWY,30.474035,-91.168413
4/15/16,9:24 AM,CITY STREET,30.52091,-91.168409
9/25/14,3:10 PM,CITY STREET,30.52091,-91.168409
10/8/14,7:30 PM,CITY STREET,30.52091,-91.168409
1/21/15,10:51 AM,U.S. HWY,30.508656,-91.168403
2/3/14,9:12 AM,U.S. HWY,30.508656,-91.168403
10/16/13,5:20 PM,U.S. HWY,30.508656,-91.168403
7/26/12,6:35 PM,U.S. HWY,30.508656,-91.168403
10/30/11,9:15 PM,U.S. HWY,30.508656,-91.168403
9/16/14,7:12 PM,U.S. HWY,30.508656,-91.168403
8/30/12,10:08 PM,STATE HWY,30.508656,-91.168403
7/18/15,5:21 PM,U.S. HWY,30.508656,-91.168403
2/17/15,5:54 PM,STATE HWY,30.508656,-91.168403
1/24/14,5:32 AM,U.S. HWY,30.508656,-91.168403
11/21/12,6:58 AM,U.S. HWY,30.508656,-91.168403
11/10/14,5:15 AM,U.S. HWY,30.508656,-91.168403
8/5/15,6:04 PM,U.S. HWY,30.508656,-91.168403
11/12/14,9:24 AM,U.S. HWY,30.508656,-91.168403
10/31/15,1:47 PM,U.S. HWY,30.508656,-91.168403
6/5/15,12:03 PM,U.S. HWY,30.508656,-91.168403
11/18/11,6:25 PM,U.S. HWY,30.508656,-91.168403
11/10/14,8:08 AM,U.S. HWY,30.508656,-91.168403
1/17/13,12:33 PM,U.S. HWY,30.508656,-91.168403
5/18/11,9:05 PM,U.S. HWY,30.508656,-91.168403
3/22/14,12:58 AM,STATE HWY,30.508656,-91.168403
9/13/14,12:28 PM,U.S. HWY,30.508656,-91.168403
8/19/15,3:35 PM,INTERSTATE,30.508656,-91.168403
4/18/13,1:44 PM,U.S. HWY,30.508656,-91.168403
12/27/15,5:31 PM,STATE HWY,30.508656,-91.168403
10/3/14,5:46 PM,U.S. HWY,30.508656,-91.168403
5/15/14,5:26 PM,U.S. HWY,30.508656,-91.168403
11/25/13,5:12 PM,STATE HWY,30.508656,-91.168403
6/15/13,11:31 PM,U.S. HWY,30.508656,-91.168403
8/18/14,5:12 PM,U.S. HWY,30.508656,-91.168403
9/18/15,4:14 PM,U.S. HWY,30.508656,-91.168403
6/9/11,11:41 AM,U.S. HWY,30.508656,-91.168403
10/27/14,4:31 PM,U.S. HWY,30.508656,-91.168403
1/1/15,4:29 AM,U.S. HWY,30.508656,-91.168403
1/25/14,11:51 AM,U.S. HWY,30.508656,-91.168403
1/24/14,9:27 PM,U.S. HWY,30.508656,-91.168403
10/11/14,10:39 AM,CITY STREET,30.439414,-91.168363
8/14/10,8:37 AM,CITY STREET,30.439414,-91.168363
2/8/12,12:04 PM,U.S. HWY,30.473149,-91.168359
4/10/16,12:12 PM,U.S. HWY,30.473149,-91.168359
4/13/16,8:45 AM,U.S. HWY,30.473149,-91.168359
3/28/15,8:28 PM,U.S. HWY,30.473149,-91.168359
3/16/14,12:48 AM,CITY STREET,30.473149,-91.168359
7/26/10,1:02 PM,CITY STREET,30.473149,-91.168359
4/29/12,2:30 AM,CITY STREET,30.473149,-91.168359
10/30/12,5:09 PM,STATE HWY,30.473149,-91.168359
5/8/15,10:01 AM,CITY STREET,30.473149,-91.168359
5/19/15,6:50 PM,U.S. HWY,30.473149,-91.168359
6/22/15,4:16 PM,STATE HWY,30.473149,-91.168359
3/10/16,5:40 AM,CITY STREET,30.473149,-91.168359
5/1/15,5:57 AM,U.S. HWY,30.473149,-91.168359
1/30/15,5:36 AM,CITY STREET,30.473149,-91.168359
7/1/15,12:42 AM,U.S. HWY,30.473149,-91.168359
10/16/15,2:58 AM,U.S. HWY,30.473149,-91.168359
4/1/15,9:24 AM,STATE HWY,30.473149,-91.168359
4/13/14,9:08 PM,CITY STREET,30.473149,-91.168359
3/3/11,7:33 PM,STATE HWY,30.473149,-91.168359
2/2/15,5:43 AM,STATE HWY,30.473149,-91.168359
12/8/15,6:48 AM,U.S. HWY,30.473149,-91.168359
8/20/13,4:23 PM,CITY STREET,30.473149,-91.168359
2/18/15,5:46 PM,U.S. HWY,30.473149,-91.168359
9/5/14,4:29 PM,U.S. HWY,30.473149,-91.168359
11/26/11,8:54 PM,STATE HWY,30.473149,-91.168359
3/16/14,4:47 AM,U.S. HWY,30.473149,-91.168359
6/1/11,4:59 PM,OFF ROAD/ PRIVATE PROPERTY,30.473149,-91.168359
12/22/15,6:15 PM,CITY STREET,30.473149,-91.168359
11/9/15,8:55 AM,STATE HWY,30.473149,-91.168359
2/13/12,6:32 PM,OFF ROAD/ PRIVATE PROPERTY,30.473149,-91.168359
4/24/14,12:07 PM,U.S. HWY,30.473149,-91.168359
9/10/15,7:13 AM,STATE HWY,30.473149,-91.168359
3/19/14,11:45 AM,U.S. HWY,30.473149,-91.168359
6/12/12,6:38 AM,U.S. HWY,30.473149,-91.168359
10/23/12,3:32 PM,CITY STREET,30.473149,-91.168359
1/10/13,6:03 AM,STATE HWY,30.473149,-91.168359
10/22/13,3:15 PM,U.S. HWY,30.473149,-91.168359
3/6/15,4:56 PM,U.S. HWY,30.473149,-91.168359
6/21/10,8:31 AM,U.S. HWY,30.473149,-91.168359
2/20/16,12:03 PM,U.S. HWY,30.473149,-91.168359
9/19/13,1:50 PM,STATE HWY,30.473149,-91.168359
12/11/13,5:27 PM,U.S. HWY,30.473149,-91.168359
5/23/13,11:58 AM,U.S. HWY,30.473149,-91.168359
2/27/16,3:29 PM,U.S. HWY,30.473149,-91.168359
7/15/10,4:33 PM,CITY STREET,30.473149,-91.168359
9/19/14,3:00 PM,U.S. HWY,30.473149,-91.168359
11/29/12,3:10 PM,U.S. HWY,30.473149,-91.168359
4/9/14,4:47 PM,STATE HWY,30.473149,-91.168359
10/27/11,7:15 PM,OFF ROAD/ PRIVATE PROPERTY,30.473149,-91.168359
10/6/15,2:50 PM,U.S. HWY,30.473149,-91.168359
11/2/10,9:37 AM,U.S. HWY,30.473149,-91.168359
3/6/15,5:43 PM,OFF ROAD/ PRIVATE PROPERTY,30.473149,-91.168359
7/15/12,9:32 PM,U.S. HWY,30.473149,-91.168359
4/9/10,3:22 PM,CITY STREET,30.473149,-91.168359
6/21/14,11:52 PM,OFF ROAD/ PRIVATE PROPERTY,30.473149,-91.168359
5/20/16,12:43 AM,STATE HWY,30.473149,-91.168359
9/10/16,3:17 AM,U.S. HWY,30.473149,-91.168359
10/16/16,12:50 PM,U.S. HWY,30.473149,-91.168359
10/21/16,8:20 AM,U.S. HWY,30.473149,-91.168359
10/21/16,5:03 PM,U.S. HWY,30.473149,-91.168359
10/22/16,6:50 AM,U.S. HWY,30.473149,-91.168359
9/30/16,2:03 PM,CITY STREET,30.473149,-91.168359
10/29/16,5:50 PM,STATE HWY,30.473149,-91.168359
11/3/16,2:19 PM,CITY STREET,30.473149,-91.168359
6/23/15,4:45 PM,U.S. HWY,30.473149,-91.168359
2/19/15,11:15 AM,U.S. HWY,30.473149,-91.168359
1/8/15,11:10 AM,U.S. HWY,30.473149,-91.168359
5/17/13,9:15 PM,U.S. HWY,30.473149,-91.168359
5/22/14,11:42 AM,U.S. HWY,30.473072,-91.168355
7/23/13,12:45 PM,U.S. HWY,30.473072,-91.168355
6/12/14,5:27 PM,CITY STREET,30.473072,-91.168355
1/17/11,1:18 PM,CITY STREET,30.473072,-91.168355
10/22/15,7:20 PM,STATE HWY,30.473072,-91.168355
8/27/14,5:55 PM,U.S. HWY,30.473072,-91.168355
6/18/15,5:10 AM,CITY STREET,30.473072,-91.168355
12/12/14,7:33 PM,U.S. HWY,30.473072,-91.168355
9/8/10,4:37 PM,CITY STREET,30.473072,-91.168355
5/27/15,5:13 PM,CITY STREET,30.473072,-91.168355
2/26/16,10:09 AM,CITY STREET,30.473072,-91.168355
12/11/14,6:04 AM,U.S. HWY,30.473072,-91.168355
7/2/15,5:06 PM,CITY STREET,30.473072,-91.168355
8/20/13,7:56 AM,U.S. HWY,30.473072,-91.168355
2/25/15,11:52 AM,STATE HWY,30.473072,-91.168355
12/27/14,6:42 PM,CITY STREET,30.473072,-91.168355
9/15/15,5:00 PM,CITY STREET,30.473072,-91.168355
5/10/13,4:47 PM,U.S. HWY,30.473072,-91.168355
4/2/13,6:05 AM,U.S. HWY,30.473072,-91.168355
2/19/15,7:41 AM,CITY STREET,30.473072,-91.168355
3/19/14,7:58 PM,CITY STREET,30.473072,-91.168355
11/21/14,8:05 PM,U.S. HWY,30.473072,-91.168355
4/13/15,11:21 PM,CITY STREET,30.473072,-91.168355
4/7/13,12:05 AM,CITY STREET,30.473072,-91.168355
8/24/14,9:50 AM,U.S. HWY,30.473072,-91.168355
9/28/10,5:17 PM,CITY STREET,30.473072,-91.168355
9/30/11,10:10 AM,CITY STREET,30.473072,-91.168355
11/26/14,7:41 AM,U.S. HWY,30.473072,-91.168355
8/23/14,6:07 PM,U.S. HWY,30.473072,-91.168355
8/14/15,2:53 PM,CITY STREET,30.473072,-91.168355
8/15/13,2:34 PM,CITY STREET,30.473072,-91.168355
6/18/15,5:10 AM,CITY STREET,30.473072,-91.168355
10/6/14,2:10 PM,CITY STREET,30.473072,-91.168355
5/10/16,6:49 AM,CITY STREET,30.473072,-91.168355
7/20/16,3:42 PM,CITY STREET,30.473072,-91.168355
1/22/15,5:00 PM,CITY STREET,30.473072,-91.168355
11/4/16,4:37 PM,CITY STREET,30.473072,-91.168355
3/21/14,4:55 PM,CITY STREET,30.473072,-91.168355
12/1/13,8:40 PM,U.S. HWY,30.473072,-91.168355
9/17/15,3:46 PM,CITY STREET,30.473072,-91.168355
10/5/15,6:00 AM,CITY STREET,30.473072,-91.168355
6/5/16,2:06 PM,OFF ROAD/ PRIVATE PROPERTY,30.472972,-91.16835
9/17/13,5:08 PM,CITY STREET,30.47968,-91.168342
7/22/10,8:17 AM,CITY STREET,30.473072,-91.168342
11/26/15,5:45 PM,CITY STREET,30.47968,-91.168342
1/30/13,2:15 PM,CITY STREET,30.49192,-91.16834
12/31/10,6:30 PM,CITY STREET,30.554656,-91.168336
7/9/12,12:19 PM,CITY STREET,30.454622,-91.16832
7/4/14,8:35 PM,U.S. HWY,30.472419,-91.168319
11/8/12,4:33 PM,CITY STREET,30.482992,-91.168316
3/20/16,1:01 AM,CITY STREET,30.511669,-91.168311
11/12/11,8:56 PM,CITY STREET,30.511669,-91.168311
5/17/12,7:25 PM,CITY STREET,30.511669,-91.168311
6/4/12,12:35 PM,CITY STREET,30.511669,-91.168311
4/9/16,6:46 PM,CITY STREET,30.454265,-91.168307
1/3/14,2:03 AM,U.S. HWY,30.47206,-91.1683
11/6/13,11:04 AM,CITY STREET,30.47206,-91.1683
4/29/13,7:49 AM,U.S. HWY,30.47206,-91.1683
3/22/10,2:22 AM,CITY STREET,30.440289,-91.168298
10/3/11,4:00 PM,CITY STREET,30.440289,-91.168298
7/17/11,9:00 AM,CITY STREET,30.440289,-91.168298
8/10/11,2:50 PM,CITY STREET,30.509216,-91.168281
10/26/13,8:55 PM,CITY STREET,30.509216,-91.168281
12/31/10,10:07 PM,CITY STREET,30.510924,-91.168272
2/19/12,2:41 AM,CITY STREET,30.487992,-91.16826
3/22/11,6:46 AM,STATE HWY,30.471303,-91.168251
2/15/13,1:35 PM,U.S. HWY,30.471303,-91.168251
1/14/16,5:24 PM,STATE HWY,30.471303,-91.168251
2/20/15,12:02 PM,STATE HWY,30.471303,-91.168251
3/1/15,7:00 PM,CITY STREET,30.516507,-91.16821
9/20/11,12:39 PM,CITY STREET,30.479687,-91.168208
12/10/10,2:33 AM,CITY STREET,30.544746,-91.168195
2/18/11,4:37 PM,CITY STREET,30.544746,-91.168195
9/2/16,10:30 AM,CITY STREET,30.544746,-91.168195
7/27/10,2:22 PM,CITY STREET,30.500171,-91.168189
6/23/16,3:05 PM,OFF ROAD/ PRIVATE PROPERTY,30.470203,-91.168188
10/31/16,3:32 PM,CITY STREET,30.470203,-91.168188
5/29/13,7:15 AM,CITY STREET,30.481656,-91.168175
6/29/10,7:35 AM,CITY STREET,30.481656,-91.168175
3/4/14,4:13 PM,CITY STREET,30.481656,-91.168175
8/14/12,10:27 AM,CITY STREET,30.481656,-91.168175
6/6/14,8:15 AM,CITY STREET,30.481656,-91.168175
8/8/16,4:55 PM,CITY STREET,30.481656,-91.168175
4/23/15,1:37 PM,CITY STREET,30.481656,-91.168175
2/16/16,3:58 PM,CITY STREET,30.51651,-91.168173
4/3/16,8:12 PM,U.S. HWY,30.469842,-91.168168
4/5/16,12:04 PM,CITY STREET,30.469842,-91.168168
4/6/12,1:02 AM,CITY STREET,30.469842,-91.168168
11/30/15,2:47 PM,CITY STREET,30.469842,-91.168168
5/24/10,7:23 AM,CITY STREET,30.469842,-91.168168
12/11/10,7:29 PM,CITY STREET,30.469842,-91.168168
10/1/13,3:14 PM,OFF ROAD/ PRIVATE PROPERTY,30.469842,-91.168168
4/11/14,4:30 PM,CITY STREET,30.469842,-91.168168
9/29/13,1:00 AM,STATE HWY,30.469842,-91.168168
1/30/16,5:05 PM,CITY STREET,30.469842,-91.168168
12/23/13,1:00 PM,CITY STREET,30.469842,-91.168168
2/16/13,3:16 PM,CITY STREET,30.469842,-91.168168
1/1/12,12:46 AM,CITY STREET,30.469842,-91.168168
1/29/10,7:19 AM,CITY STREET,30.469842,-91.168168
12/23/11,5:43 PM,CITY STREET,30.469842,-91.168168
2/5/13,3:22 PM,STATE HWY,30.469842,-91.168168
5/12/15,7:00 PM,CITY STREET,30.469842,-91.168168
9/5/14,3:00 PM,U.S. HWY,30.469842,-91.168168
2/8/11,6:02 AM,STATE HWY,30.469842,-91.168168
4/11/13,7:01 AM,CITY STREET,30.469842,-91.168168
5/1/14,8:45 AM,CITY STREET,30.469842,-91.168168
9/14/15,8:44 PM,STATE HWY,30.469842,-91.168168
9/12/14,6:35 PM,CITY STREET,30.469842,-91.168168
9/10/15,4:46 PM,STATE HWY,30.469842,-91.168168
11/22/13,1:04 PM,U.S. HWY,30.469842,-91.168168
9/8/11,4:17 PM,CITY STREET,30.469842,-91.168168
1/18/11,6:58 PM,STATE HWY,30.469842,-91.168168
4/3/15,4:31 PM,U.S. HWY,30.469842,-91.168168
7/21/11,8:48 AM,CITY STREET,30.469842,-91.168168
9/10/14,3:10 PM,U.S. HWY,30.469842,-91.168168
9/26/11,4:49 PM,STATE HWY,30.469842,-91.168168
12/14/12,7:30 AM,STATE HWY,30.469842,-91.168168
5/27/11,5:20 PM,STATE HWY,30.469842,-91.168168
1/25/16,11:47 AM,CITY STREET,30.469842,-91.168168
10/18/13,6:18 PM,STATE HWY,30.469842,-91.168168
6/22/13,4:09 PM,STATE HWY,30.469842,-91.168168
4/7/14,6:05 PM,CITY STREET,30.469842,-91.168168
7/2/15,12:41 PM,STATE HWY,30.469842,-91.168168
12/8/14,10:25 AM,U.S. HWY,30.469842,-91.168168
5/9/14,12:05 PM,U.S. HWY,30.469842,-91.168168
6/5/13,8:13 AM,STATE HWY,30.469842,-91.168168
6/18/15,7:00 AM,U.S. HWY,30.469842,-91.168168
11/4/14,7:16 AM,OFF ROAD/ PRIVATE PROPERTY,30.469842,-91.168168
2/5/11,6:34 PM,CITY STREET,30.469842,-91.168168
4/13/12,11:49 AM,U.S. HWY,30.469842,-91.168168
10/25/11,4:40 PM,CITY STREET,30.469842,-91.168168
8/17/10,8:48 AM,STATE HWY,30.469842,-91.168168
4/19/13,8:34 AM,CITY STREET,30.469842,-91.168168
7/24/12,11:10 PM,CITY STREET,30.469842,-91.168168
6/20/16,4:49 PM,CITY STREET,30.469842,-91.168168
8/20/16,8:13 PM,CITY STREET,30.469842,-91.168168
12/6/11,6:10 PM,CITY STREET,30.469842,-91.168168
9/3/11,1:20 AM,INTERSTATE,30.469842,-91.168168
3/29/15,5:01 PM,U.S. HWY,30.469842,-91.168168
9/25/15,12:39 PM,U.S. HWY,30.469842,-91.168168
6/6/11,5:12 AM,CITY STREET,30.469842,-91.168168
3/30/13,8:30 PM,U.S. HWY,30.469842,-91.168168
10/23/13,6:20 PM,CITY STREET,30.469842,-91.168168
11/13/14,9:28 AM,CITY STREET,30.469842,-91.168168
4/12/16,5:11 PM,U.S. HWY,30.508664,-91.168162
3/25/16,5:30 PM,U.S. HWY,30.508664,-91.168162
10/8/13,1:53 PM,U.S. HWY,30.508664,-91.168162
1/9/16,9:30 AM,U.S. HWY,30.508664,-91.168162
3/8/16,11:13 AM,U.S. HWY,30.508664,-91.168162
1/9/16,9:30 AM,U.S. HWY,30.508664,-91.168162
3/29/16,5:19 PM,STATE HWY,30.508664,-91.168162
3/23/16,9:30 AM,U.S. HWY,30.508664,-91.168162
2/6/16,5:30 PM,U.S. HWY,30.508664,-91.168162
1/23/15,11:46 PM,CITY STREET,30.514437,-91.168156
3/10/13,3:41 PM,STATE HWY,30.469488,-91.168143
6/30/13,4:26 PM,OFF ROAD/ PRIVATE PROPERTY,30.469488,-91.168143
5/24/14,5:45 PM,OFF ROAD/ PRIVATE PROPERTY,30.469488,-91.168143
4/5/11,5:31 PM,U.S. HWY,30.469488,-91.168143
4/23/16,2:16 PM,U.S. HWY,30.469488,-91.168143
9/23/16,2:36 PM,STATE HWY,30.469488,-91.168143
4/8/11,5:23 PM,OFF ROAD/ PRIVATE PROPERTY,30.469286,-91.168132
3/7/12,4:34 PM,OFF ROAD/ PRIVATE PROPERTY,30.469286,-91.168132
9/20/11,12:17 AM,CITY STREET,30.478695,-91.168127
1/7/14,5:52 PM,CITY STREET,30.442082,-91.168126
3/12/15,4:48 PM,CITY STREET,30.453091,-91.168104
12/10/12,3:02 PM,CITY STREET,30.453091,-91.168104
4/14/10,9:02 AM,CITY STREET,30.46844,-91.168086
8/15/16,7:37 PM,CITY STREET,30.46844,-91.168086
9/30/12,2:56 AM,CITY STREET,30.486489,-91.168083
1/19/14,8:22 AM,CITY STREET,30.539444,-91.168078
1/11/13,2:40 PM,CITY STREET,30.479694,-91.168074
9/3/15,8:25 AM,CITY STREET,30.44725,-91.168069
10/28/15,8:03 AM,CITY STREET,30.463326,-91.168068
7/31/15,8:50 AM,CITY STREET,30.481661,-91.16806
4/28/13,2:42 AM,CITY STREET,30.481661,-91.16806
8/4/14,3:16 PM,CITY STREET,30.481661,-91.16806
7/5/15,9:49 AM,CITY STREET,30.521744,-91.168052
12/9/10,11:49 AM,CITY STREET,30.446518,-91.16805
9/7/16,7:46 PM,INTERSTATE,30.446518,-91.16805
9/8/16,5:16 PM,CITY STREET,30.446518,-91.16805
9/20/16,9:45 AM,INTERSTATE,30.446518,-91.16805
10/5/16,2:14 PM,INTERSTATE,30.446518,-91.16805
2/12/12,5:30 PM,OFF ROAD/ PRIVATE PROPERTY,30.467915,-91.168049
2/4/13,5:01 PM,STATE HWY,30.467432,-91.168019
2/27/15,6:54 AM,U.S. HWY,30.467432,-91.168019
6/6/11,2:37 PM,STATE HWY,30.467432,-91.168019
11/22/10,3:33 PM,CITY STREET,30.467432,-91.168019
10/3/16,6:10 PM,U.S. HWY,30.467432,-91.168019
10/14/16,3:38 PM,CITY STREET,30.467432,-91.168019
7/18/14,1:49 PM,CITY STREET,30.445824,-91.168017
8/12/16,4:41 AM,CITY STREET,30.445824,-91.168017
12/24/14,11:30 PM,CITY STREET,30.507112,-91.168016
2/10/13,6:08 PM,CITY STREET,30.507112,-91.168016
4/29/11,8:30 PM,CITY STREET,30.455228,-91.168015
4/27/15,4:54 PM,CITY STREET,30.455228,-91.168015
4/8/16,7:47 AM,CITY STREET,30.40024,-91.16798
10/1/16,10:10 PM,CITY STREET,30.40024,-91.16798
1/28/14,7:17 PM,CITY STREET,30.444676,-91.167979
6/20/14,9:14 AM,OFF ROAD/ PRIVATE PROPERTY,30.46656,-91.167969
9/8/12,10:50 PM,INTERSTATE,30.46656,-91.167969
3/10/14,3:01 PM,U.S. HWY,30.46656,-91.167969
5/27/13,9:07 PM,OFF ROAD/ PRIVATE PROPERTY,30.477825,-91.167967
9/23/11,4:16 PM,CITY STREET,30.477825,-91.167967
6/1/11,10:26 PM,CITY STREET,30.466456,-91.167964
5/8/13,5:35 PM,CITY STREET,30.437554,-91.167958
3/9/16,7:08 PM,OFF ROAD/ PRIVATE PROPERTY,30.509616,-91.167946
9/9/13,3:15 PM,CITY STREET,30.479701,-91.167941
8/15/11,5:49 PM,CITY STREET,30.479701,-91.167941
1/17/12,12:14 PM,STATE HWY,30.44384,-91.167937
8/13/13,7:00 PM,STATE HWY,30.44384,-91.167937
3/9/13,12:58 PM,STATE HWY,30.44384,-91.167937
3/26/14,11:27 AM,STATE HWY,30.44384,-91.167937
1/17/12,1:31 PM,CITY STREET,30.44384,-91.167937
12/4/12,12:32 PM,STATE HWY,30.44384,-91.167937
4/26/12,5:24 PM,STATE HWY,30.44384,-91.167937
9/17/12,11:22 AM,STATE HWY,30.44384,-91.167937
5/20/13,11:34 AM,STATE HWY,30.44384,-91.167937
7/19/10,6:09 PM,STATE HWY,30.44384,-91.167937
11/13/12,10:36 PM,STATE HWY,30.44384,-91.167937
1/27/12,6:51 PM,STATE HWY,30.44384,-91.167937
9/1/10,1:32 PM,STATE HWY,30.44384,-91.167937
5/10/16,7:37 AM,STATE HWY,30.44384,-91.167937
6/3/16,3:52 PM,U.S. HWY,30.44384,-91.167937
11/1/16,3:43 PM,STATE HWY,30.44384,-91.167937
12/30/13,4:06 PM,STATE HWY,30.44384,-91.167937
8/30/14,2:15 PM,CITY STREET,30.55154,-91.167928
1/31/12,7:01 PM,CITY STREET,30.465797,-91.167925
2/10/12,12:10 PM,STATE HWY,30.465797,-91.167925
1/6/13,5:04 PM,STATE HWY,30.465797,-91.167925
4/13/11,12:08 PM,U.S. HWY,30.465467,-91.167907
4/6/11,3:30 PM,CITY STREET,30.447968,-91.167907
11/9/14,10:13 AM,CITY STREET,30.465467,-91.167907
5/11/15,2:50 PM,STATE HWY,30.465467,-91.167907
5/10/13,8:03 AM,CITY STREET,30.465467,-91.167907
2/15/16,3:23 PM,CITY STREET,30.478704,-91.167903
12/16/10,11:15 AM,CITY STREET,30.447808,-91.167896
9/16/13,6:56 AM,CITY STREET,30.442089,-91.167876
11/17/14,7:56 AM,CITY STREET,30.406915,-91.167872
8/30/11,8:02 AM,CITY STREET,30.406915,-91.167872
2/24/14,6:27 AM,CITY STREET,30.464474,-91.167847
5/13/15,9:55 PM,STATE HWY,30.464474,-91.167847
5/11/13,11:40 PM,STATE HWY,30.464474,-91.167847
11/27/12,12:15 AM,STATE HWY,30.464474,-91.167847
4/24/15,3:10 PM,U.S. HWY,30.464474,-91.167847
4/15/11,5:28 PM,STATE HWY,30.464474,-91.167847
4/9/14,6:40 PM,STATE HWY,30.464474,-91.167847
11/17/11,9:09 PM,U.S. HWY,30.464474,-91.167847
8/5/10,4:33 PM,CITY STREET,30.464474,-91.167847
4/9/12,7:50 PM,U.S. HWY,30.464474,-91.167847
11/17/11,9:15 PM,U.S. HWY,30.464474,-91.167847
5/23/11,2:11 PM,CITY STREET,30.464167,-91.167826
1/4/16,3:51 AM,STATE HWY,30.464167,-91.167826
10/30/15,1:21 AM,CITY STREET,30.437665,-91.167825
11/22/11,6:26 AM,STATE HWY,30.508568,-91.167806
8/15/13,3:40 PM,CITY STREET,30.389604,-91.167794
5/1/11,1:20 PM,CITY STREET,30.478708,-91.167791
10/4/15,1:36 PM,CITY STREET,30.478708,-91.167791
3/2/13,3:49 PM,U.S. HWY,30.463484,-91.167786
6/17/10,3:47 PM,CITY STREET,30.463484,-91.167786
12/11/12,8:24 PM,OFF ROAD/ PRIVATE PROPERTY,30.463484,-91.167786
11/10/13,12:27 AM,STATE HWY,30.463484,-91.167786
10/28/11,6:31 AM,STATE HWY,30.463484,-91.167786
6/1/14,9:30 PM,STATE HWY,30.463484,-91.167786
6/20/16,5:36 AM,U.S. HWY,30.463484,-91.167786
1/4/11,11:06 AM,CITY STREET,30.463484,-91.167786
3/21/16,7:48 PM,U.S. HWY,30.463484,-91.167786
4/9/15,4:30 PM,CITY STREET,30.513742,-91.167785
11/22/13,4:52 PM,U.S. HWY,30.463088,-91.167766
5/9/10,7:58 PM,CITY STREET,30.463088,-91.167766
4/26/14,4:09 PM,U.S. HWY,30.463088,-91.167766
7/28/10,11:07 AM,U.S. HWY,30.463088,-91.167766
4/11/16,2:43 AM,CITY STREET,30.463485,-91.167754
7/13/10,1:52 PM,CITY STREET,30.506096,-91.167742
8/19/10,4:24 PM,CITY STREET,30.505007,-91.167739
9/1/13,6:26 PM,CITY STREET,30.505007,-91.167739
9/7/13,9:15 PM,CITY STREET,30.462635,-91.167736
5/1/15,10:45 AM,STATE HWY,30.520833,-91.167735
11/18/14,3:43 PM,STATE HWY,30.520833,-91.167735
